customer_unique_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,segment,action_priority
91352e06066eef42b60b24049ccde4fd,55,2,186.56,5,3,2,05/03/2002,Active - Needs Nurturing,4
18d61a27f478cd6201df948578f814f9,176,2,186.3,4,3,2,04/03/2002,Active - Needs Nurturing,4
6ecae395621d20aca9711709fedacade,233,2,186.19,3,3,2,03/03/2002,Active - Needs Nurturing,4
a26fff917d367b218a794da1eecba3fc,111,2,185.94,5,3,2,05/03/2002,Active - Needs Nurturing,4
5f45aa4ef9b8fb99b95d33a970bb64a7,169,3,185.83,4,5,2,04/05/2002,Active - Needs Nurturing,4
6316cfb9fc33f7962f7459a3bc144a89,199,2,185.66,4,3,2,04/03/2002,Active - Needs Nurturing,4
cc44d1f72587f44e3af25f68f1db8cd2,100,2,185.64,5,3,2,05/03/2002,Active - Needs Nurturing,4
5d77cf4bfc8132075fc589f355875baa,256,2,185.42,3,3,2,03/03/2002,Active - Needs Nurturing,4
7018a5e068b8fd0912fed2d02952df23,185,2,185.26,4,3,2,04/03/2002,Active - Needs Nurturing,4
c28b1528e093df4b2a5d47f6f2b0d5fb,59,2,185.07,5,3,2,05/03/2002,Active - Needs Nurturing,4
816092f5825c3e2cdfdd4af546d4d04c,112,2,183.26,5,3,2,05/03/2002,Active - Needs Nurturing,4
7f4adf7903f4d02c527585c4d0f65c2e,213,2,183,4,3,2,04/03/2002,Active - Needs Nurturing,4
208ed8bf578938c97d49b3429358a424,255,2,182.83,3,3,2,03/03/2002,Active - Needs Nurturing,4
71048f40f553973d48d6fe35d01a3afb,195,2,182.72,4,3,2,04/03/2002,Active - Needs Nurturing,4
8b4bb71a7d37d4c2560e0f0409a58905,136,2,182.35,4,3,2,04/03/2002,Active - Needs Nurturing,4
5925dfa8cd87ab4d852383f7039c8bc2,202,2,182.32,4,3,2,04/03/2002,Active - Needs Nurturing,4
d649357bd5b1b116bf9662f41259db37,56,2,182.23,5,3,2,05/03/2002,Active - Needs Nurturing,4
5941ba7f91b519d195e16e34fcf61bac,136,2,181.84,4,3,2,04/03/2002,Active - Needs Nurturing,4
37d2d1ac62901f9a36cff32ca86c9337,266,2,181.76,3,3,2,03/03/2002,Active - Needs Nurturing,4
71d790b151c0349e5f5b2fbb4fbe1321,172,2,181.54,4,3,2,04/03/2002,Active - Needs Nurturing,4
b08b68bac767c3269e827f822d308182,241,2,181.4,3,3,2,03/03/2002,Active - Needs Nurturing,4
d37b5d5b492f667ea230e377a97fe859,261,2,180.92,3,3,2,03/03/2002,Active - Needs Nurturing,4
327a01a6885ecfda06a3d5c50fb515c3,167,2,180.78,4,3,2,04/03/2002,Active - Needs Nurturing,4
2ccc5d0620e07e3b54b83848c31a08fa,215,2,180.35,3,3,2,03/03/2002,Active - Needs Nurturing,4
3b92b8617254e581d164b5d213d437a2,282,2,180.06,3,3,2,03/03/2002,Active - Needs Nurturing,4
f3738f6f5687da7c7ae0623172be00bf,270,2,180.04,3,3,2,03/03/2002,Active - Needs Nurturing,4
cf56ccfd32ac8a510501a6fa69972c74,60,2,179.36,5,3,2,05/03/2002,Active - Needs Nurturing,4
d0e376592a3036444738ee6a426785c1,262,2,179.31,3,3,2,03/03/2002,Active - Needs Nurturing,4
b3a6549b3cd47a7117094faafce8b10d,199,3,179.1,4,5,2,04/05/2002,Active - Needs Nurturing,4
f08d5e0d77469bca395ed24633b8f8d5,197,2,178.82,4,3,2,04/03/2002,Active - Needs Nurturing,4
93603747aa73507db172820142fb3b81,222,2,178.79,3,3,2,03/03/2002,Active - Needs Nurturing,4
4e2d666f4bbc94a8ded712172a433d65,183,3,178.65,4,5,2,04/05/2002,Active - Needs Nurturing,4
b9fba7ed7a4f5761ffd6c407ad764503,118,2,178.62,5,3,2,05/03/2002,Active - Needs Nurturing,4
c92f31f36283b5e3c4b4657734ea8c16,240,2,178.57,3,3,2,03/03/2002,Active - Needs Nurturing,4
a54de86aa4370cc93031bb4e99d436b0,145,2,178.46,4,3,2,04/03/2002,Active - Needs Nurturing,4
66980c3775537536f77b434d74e520f5,200,3,177.96,4,5,2,04/05/2002,Active - Needs Nurturing,4
f7d7fc0a59ef4363fdce6e3aa069d498,190,2,177.85,4,3,2,04/03/2002,Active - Needs Nurturing,4
084be429c23e342acf5084ac6156d22e,87,2,177.83,5,3,2,05/03/2002,Active - Needs Nurturing,4
a262442e3ab89611b44877c7aaf77468,85,2,177.83,5,3,2,05/03/2002,Active - Needs Nurturing,4
19be5923f7d998e76b9f3b1eb87c32af,271,2,177.81,3,3,2,03/03/2002,Active - Needs Nurturing,4
49eb3e27a6fc361609658d710948cef7,158,2,177.74,4,3,2,04/03/2002,Active - Needs Nurturing,4
79abd55efd139ad036a57558aea211e4,287,2,177.61,3,3,2,03/03/2002,Active - Needs Nurturing,4
3e5dd5efb71f831fffee3735c9e41e87,246,2,176.68,3,3,2,03/03/2002,Active - Needs Nurturing,4
a1c1665f040ebd05f327c8e9dc1cdf4f,171,2,176.64,4,3,2,04/03/2002,Active - Needs Nurturing,4
d9e97e176fab9b275f9665eef6151a7b,164,2,176.62,4,3,2,04/03/2002,Active - Needs Nurturing,4
0a1f83858e65e141609fca9ea70a495a,91,2,176.56,5,3,2,05/03/2002,Active - Needs Nurturing,4
704d4446bffad3f1d6b73a58426af36a,184,2,176.45,4,3,2,04/03/2002,Active - Needs Nurturing,4
d3738b2218832d0397dbbceffa3f3514,241,2,176.3,3,3,2,03/03/2002,Active - Needs Nurturing,4
f31d2c22ddcad145e224e6dc48f349b9,154,2,176.26,4,3,2,04/03/2002,Active - Needs Nurturing,4
16c8e42089546fde55ed3caa46478e7a,201,2,176.13,4,3,2,04/03/2002,Active - Needs Nurturing,4
fa980c101c0dcecaecd3a1b5984c6b5c,144,2,176.09,4,3,2,04/03/2002,Active - Needs Nurturing,4
f00aa1cfc257dfff20184269b19db923,221,2,175.96,3,3,2,03/03/2002,Active - Needs Nurturing,4
6bb0bebc0758e1a834cb5bf96b6d8feb,163,2,175.81,4,3,2,04/03/2002,Active - Needs Nurturing,4
f0fd988c7c2a4cba167138a8adada6ca,128,3,175.54,5,5,2,05/05/2002,Active - Needs Nurturing,4
0994750c9c22a140010ed86aad2d044b,233,2,175.41,3,3,2,03/03/2002,Active - Needs Nurturing,4
ba06852aa0cfbaf3e534272d2be15a96,272,2,175.28,3,3,2,03/03/2002,Active - Needs Nurturing,4
247e0dcd20596bee51bd2b07f633fa04,277,2,175.27,3,3,2,03/03/2002,Active - Needs Nurturing,4
30d2d6693d77801c2bcdfafbba202462,219,2,174.92,3,3,2,03/03/2002,Active - Needs Nurturing,4
da8198ea45b815ac5588df1dc7f66661,244,2,174.44,3,3,2,03/03/2002,Active - Needs Nurturing,4
f46ebdbd5c48c0683980a759b8937912,239,2,174.3,3,3,2,03/03/2002,Active - Needs Nurturing,4
0d52f8cd8892f109a15803df169113b6,248,2,174.3,3,3,2,03/03/2002,Active - Needs Nurturing,4
3cd4207d6ce944798257ac5953640a40,205,2,174.18,4,3,2,04/03/2002,Active - Needs Nurturing,4
e97081db25f1967ef831179b1995eead,122,2,173.66,5,3,2,05/03/2002,Active - Needs Nurturing,4
07df27b714016cb827c99ec2ecd5ebfb,136,2,173.41,4,3,2,04/03/2002,Active - Needs Nurturing,4
115030e27b9970683ad81cb05679157c,148,2,173.09,4,3,2,04/03/2002,Active - Needs Nurturing,4
485b849ef839f0f401da8bfdc7ac2781,276,2,173.04,3,3,2,03/03/2002,Active - Needs Nurturing,4
ce41a50f9ff95ef577cb759483fe9165,125,2,172.85,5,3,2,05/03/2002,Active - Needs Nurturing,4
a900ff99a192cbaf6ae8e867a95117a3,74,2,172.57,5,3,2,05/03/2002,Active - Needs Nurturing,4
47544c4d42f988172faedb4b05231671,136,2,172.23,4,3,2,04/03/2002,Active - Needs Nurturing,4
b1addddee0c4b35550114227d2328cc4,110,2,172.18,5,3,2,05/03/2002,Active - Needs Nurturing,4
e9e96ff4f36a319a3621b95b43343532,279,2,171.56,3,3,2,03/03/2002,Active - Needs Nurturing,4
21559d7ff0ebff720e5e160184338fed,89,2,171.43,5,3,2,05/03/2002,Active - Needs Nurturing,4
c863f613022e5ce024c630ffa65ab51d,217,2,171.34,3,3,2,03/03/2002,Active - Needs Nurturing,4
280c34dc057ff9f3cd17360673d4b87c,274,2,171.2,3,3,2,03/03/2002,Active - Needs Nurturing,4
cef42836ff25476d55c9a3e58f8da99d,77,2,171.15,5,3,2,05/03/2002,Active - Needs Nurturing,4
2dd7f52683f631651a5d94056935e1e1,247,2,171.14,3,3,2,03/03/2002,Active - Needs Nurturing,4
7f50c43baa66aae590aa1a067427cce5,175,3,171.04,4,5,2,04/05/2002,Active - Needs Nurturing,4
3725c5b8c1cf5ee69158f66922a862c4,59,2,170.87,5,3,2,05/03/2002,Active - Needs Nurturing,4
77784ec016bfbcc51d2394d1632f0d3d,84,2,170.51,5,3,2,05/03/2002,Active - Needs Nurturing,4
db094faaa9628ba9f5e5da127407f139,113,2,169.73,5,2,2,05/02/2002,Active - Needs Nurturing,4
cd52ca09554e5cc34d9ec28d230008af,210,2,169.65,4,2,2,04/02/2002,Active - Needs Nurturing,4
c50794dfc62b62a84f72475abf38b4e3,92,2,169.16,5,2,2,05/02/2002,Active - Needs Nurturing,4
444afd392665f1cc1f3b65ec48063735,238,2,169.06,3,2,2,03/02/2002,Active - Needs Nurturing,4
ae8482b27b2119e2c3278f5ddf9c1024,247,2,169.06,3,2,2,03/02/2002,Active - Needs Nurturing,4
d24e1d0902dac57dd313bcf4f9c80160,177,2,169.02,4,2,2,04/02/2002,Active - Needs Nurturing,4
0bdb6ad22574bad5202df1e92a9aa403,244,2,168.99,3,2,2,03/02/2002,Active - Needs Nurturing,4
4f0c8db463d2261888faa81900eb33c1,109,2,168.94,5,2,2,05/02/2002,Active - Needs Nurturing,4
c2919fbdb45366551c1e80d5cb35cd3f,207,3,168.29,4,5,2,04/05/2002,Active - Needs Nurturing,4
fb567adf300e73b60281b72af7702687,229,2,168.22,3,2,2,03/02/2002,Active - Needs Nurturing,4
0ddba04798f1c085d0ca93af0e91f6c1,245,2,168.06,3,2,2,03/02/2002,Active - Needs Nurturing,4
5dda09ed137461608be539348c1dac39,249,2,168.06,3,2,2,03/02/2002,Active - Needs Nurturing,4
bf257f507db19138f5bc4065313c1f87,247,2,168.06,3,2,2,03/02/2002,Active - Needs Nurturing,4
200d8b1f16d0cc9600022fdc99987a7f,246,2,168.06,3,2,2,03/02/2002,Active - Needs Nurturing,4
ee86c319ba988c50816cb59a863b1882,215,2,168.01,3,2,2,03/02/2002,Active - Needs Nurturing,4
6428403ac3b03984c38fd083fa1647b0,188,2,167.68,4,2,2,04/02/2002,Active - Needs Nurturing,4
ec442faae8422b7ea35399ad213ff494,121,2,167.38,5,2,2,05/02/2002,Active - Needs Nurturing,4
cde37fe3a24ad875f5ff1482fd80a43e,78,2,167.33,5,2,2,05/02/2002,Active - Needs Nurturing,4
5faabfe6772088c4d906b63fa81ac63d,96,2,167.17,5,2,2,05/02/2002,Active - Needs Nurturing,4
ef3aa901ca7f8bc099be6fd33f8daba6,90,2,166.96,5,2,2,05/02/2002,Active - Needs Nurturing,4
75bbb6b481a1df1689bb769e63ec3acb,254,2,166.78,3,2,2,03/02/2002,Active - Needs Nurturing,4
28dd1607a5e16ed5458919c2afca6476,236,2,166.62,3,2,2,03/02/2002,Active - Needs Nurturing,4
30b782a79466007756f170cb5bd6bbd8,79,2,166.51,5,2,2,05/02/2002,Active - Needs Nurturing,4
7d35f5764e668c9deade51c2fd31758a,254,2,166.34,3,2,2,03/02/2002,Active - Needs Nurturing,4
84fa4ef93ec67a77a0329933dbf190cf,148,2,166.33,4,2,2,04/02/2002,Active - Needs Nurturing,4
8170c6e6d010d22195bcd959f5de1ea5,191,2,166.32,4,2,2,04/02/2002,Active - Needs Nurturing,4
c73f294466cf13293810f4d1a3728d56,81,2,166.24,5,2,2,05/02/2002,Active - Needs Nurturing,4
1dcb4c54d17855c39899eb445551501c,132,2,166.02,4,2,2,04/02/2002,Active - Needs Nurturing,4
995facb032e4446a511762f5f842eb11,226,2,165.98,3,2,2,03/02/2002,Active - Needs Nurturing,4
a74cca5b53aa3fb9a6841f847033dcc1,113,2,165.76,5,2,2,05/02/2002,Active - Needs Nurturing,4
a4e456eca4b667dc31e1881a4b56b319,131,2,165.68,5,2,2,05/02/2002,Active - Needs Nurturing,4
c988628b7bc5d9c645eb7a3a66f31b46,233,2,165.35,3,2,2,03/02/2002,Active - Needs Nurturing,4
01a22e2079ea71e17313b88e5811e54a,268,2,165.34,3,2,2,03/02/2002,Active - Needs Nurturing,4
acf91aaa6f337456d3c506a5a494552c,173,2,165.02,4,2,2,04/02/2002,Active - Needs Nurturing,4
186638bdb0f600c9bf2bd60e4b14537c,126,2,164.69,5,2,2,05/02/2002,Active - Needs Nurturing,4
931a4a1a3e2cf8b4b4d33922f1469dbe,61,2,164.56,5,2,2,05/02/2002,Active - Needs Nurturing,4
a9e070f61d35aa13e420c8597b5ccb3d,262,3,164,3,5,2,03/05/2002,Active - Needs Nurturing,4
4f928a6270233d6c7c4e73919fa12295,254,2,163.49,3,2,2,03/02/2002,Active - Needs Nurturing,4
f80c7e4cf2fa8ff3532323f19bf603ba,161,2,163.3,4,2,2,04/02/2002,Active - Needs Nurturing,4
4440347c82849cd13be225a1cafba6ba,222,2,163.08,3,2,2,03/02/2002,Active - Needs Nurturing,4
f2e0c95f9c0e971bb561b11ecf5a95d3,237,2,162.78,3,2,2,03/02/2002,Active - Needs Nurturing,4
4041baa51d9eae8f5955ccd4f02bb044,87,2,162.76,5,2,2,05/02/2002,Active - Needs Nurturing,4
cd915c60db8686f9a3dc35745aa1691c,63,2,162.28,5,2,2,05/02/2002,Active - Needs Nurturing,4
696fca7af7f751e1749087433a92c790,87,2,161.72,5,2,2,05/02/2002,Active - Needs Nurturing,4
6a583f4c6790a4c8330beb7612e17f42,163,2,161.7,4,2,2,04/02/2002,Active - Needs Nurturing,4
313febe2adc914a7cb3f6e903f8e13cf,65,2,161.48,5,2,2,05/02/2002,Active - Needs Nurturing,4
6a7e7be8e652da4e4777866459f9b007,248,2,161.32,3,2,2,03/02/2002,Active - Needs Nurturing,4
bbfa16828a49c356b46dcbea56ded834,95,2,161.28,5,2,2,05/02/2002,Active - Needs Nurturing,4
bd9faf610de6660a02b39510406c8e9f,116,2,161.01,5,2,2,05/02/2002,Active - Needs Nurturing,4
2c961ee955abb3ac9a80babd54ed4156,263,2,160.44,3,2,2,03/02/2002,Active - Needs Nurturing,4
f3bf3bed9936aecd7792e6c49779dedc,170,2,160.43,4,2,2,04/02/2002,Active - Needs Nurturing,4
8bc3068714502a076cdc66f2a207bb20,287,2,160.21,3,2,2,03/02/2002,Active - Needs Nurturing,4
65859c1624b7642ec285b4a71efd9506,169,2,160.06,4,2,2,04/02/2002,Active - Needs Nurturing,4
453c2895f29b6d9a47f8cb48e00b024b,181,2,160.04,4,2,2,04/02/2002,Active - Needs Nurturing,4
6a6a7141119ceaeca4dfbae7a580a515,90,3,160.04,5,5,2,05/05/2002,Active - Needs Nurturing,4
bdbc3238ae12ff1aab4853dbcbc2241c,189,2,159.76,4,2,2,04/02/2002,Active - Needs Nurturing,4
95828271d6bee6d5eedcd00e639d67a6,63,2,159.55,5,2,2,05/02/2002,Active - Needs Nurturing,4
7e43696e1ae594af82dd11f481dc232e,223,2,159.53,3,2,2,03/02/2002,Active - Needs Nurturing,4
92046e40af14f7f88398c748bb559cfe,164,2,159.5,4,2,2,04/02/2002,Active - Needs Nurturing,4
e9659b474a13413b36c7a5c1e6d7055b,216,2,159.02,3,2,2,03/02/2002,Active - Needs Nurturing,4
a865a3f8b39809ab1ba53cd0e8122999,273,2,158.95,3,2,2,03/02/2002,Active - Needs Nurturing,4
91fb82fe3e8b269f82616f53f2a4a690,60,2,158.7,5,2,2,05/02/2002,Active - Needs Nurturing,4
cfa69922f9968e0e6271647abda09b09,75,3,158.6,5,5,2,05/05/2002,Active - Needs Nurturing,4
d8f3c4f441a9b59a29f977df16724f38,54,2,158.51,5,2,2,05/02/2002,Active - Needs Nurturing,4
9fbc6085aef8a6c39c5c177e7634c4e4,91,2,158.43,5,2,2,05/02/2002,Active - Needs Nurturing,4
53cc7338a7d5994fe8baa28a039d2343,62,2,158.13,5,2,2,05/02/2002,Active - Needs Nurturing,4
18e1192f2a6be73c4365dbc29eb7a6f7,245,2,158.07,3,2,2,03/02/2002,Active - Needs Nurturing,4
2ac4312997e09e6770fd4c3d52adf77a,282,2,157.93,3,2,2,03/02/2002,Active - Needs Nurturing,4
d02cbb85434c84acabb8e81bbf064d3e,195,3,157.77,4,5,2,04/05/2002,Active - Needs Nurturing,4
0ad1d79346c3b98b517348ecbbadfbc6,118,2,157.53,5,2,2,05/02/2002,Active - Needs Nurturing,4
159306b86e782097be9a4e29e3d294d3,271,2,157.47,3,2,2,03/02/2002,Active - Needs Nurturing,4
72421b30e46c895e99e8560a48a33fb6,65,2,157.4,5,2,2,05/02/2002,Active - Needs Nurturing,4
fe3e52de024b82706717c38c8e183084,78,2,157.3,5,2,2,05/02/2002,Active - Needs Nurturing,4
878d1683076172a5b7ffc7126ba99acd,134,2,157.18,4,2,2,04/02/2002,Active - Needs Nurturing,4
c8e2ea7e324f7dd660e7481ec85bef3c,135,2,156.77,4,2,2,04/02/2002,Active - Needs Nurturing,4
b222983612ccf9940049ebca9c555130,117,2,156.59,5,2,2,05/02/2002,Active - Needs Nurturing,4
db856e8cb7586dd746d36ee69f7dbe68,205,2,156.38,4,2,2,04/02/2002,Active - Needs Nurturing,4
fb490a070c5dbc385afadcf0e56270bd,150,2,156.26,4,2,2,04/02/2002,Active - Needs Nurturing,4
6bd33258105ef24dbf6d82bb7e3a06b2,225,2,155.69,3,2,2,03/02/2002,Active - Needs Nurturing,4
732d307839b02bc2d3a4c26b515ea2b9,228,3,155.68,3,5,2,03/05/2002,Active - Needs Nurturing,4
9a30b2294f18ddcee9918dd3f3554407,103,2,155.63,5,2,2,05/02/2002,Active - Needs Nurturing,4
5b40b6d003822b8ff229a910784fe4e5,226,2,155.43,3,2,2,03/02/2002,Active - Needs Nurturing,4
b619178eb4f697c3283943612910230a,210,2,155.37,4,2,2,04/02/2002,Active - Needs Nurturing,4
a80a048ab08d27168131328d4e2fde1c,114,2,155.18,5,2,2,05/02/2002,Active - Needs Nurturing,4
cb06773dbb3415543b78720a3986344e,213,2,155.15,4,2,2,04/02/2002,Active - Needs Nurturing,4
0ceb502fc33a2ad327b08288c5310e2e,155,2,154.34,4,2,2,04/02/2002,Active - Needs Nurturing,4
3e7bb77746c1489704b3e041860dfb6d,115,2,154.09,5,2,2,05/02/2002,Active - Needs Nurturing,4
a44b31b99d33ba6c128b857d28842ea8,236,2,153.89,3,2,2,03/02/2002,Active - Needs Nurturing,4
176df29483e4fb6ce1d6dd1c824ad72d,157,2,153.7,4,2,2,04/02/2002,Active - Needs Nurturing,4
041caba6a63ace5818387698ea85cdb2,146,3,153.46,4,5,2,04/05/2002,Active - Needs Nurturing,4
862b2c6ccf4352c087cd60cdac498b48,77,2,153.19,5,2,2,05/02/2002,Active - Needs Nurturing,4
41d57ab847e5ccbe403f46b07ee577d6,51,2,153.12,5,2,2,05/02/2002,Active - Needs Nurturing,4
c7b577de54cb78d5d8f60f78f0476a52,252,2,152.64,3,2,2,03/02/2002,Active - Needs Nurturing,4
9d1773d6d4fb3faaf3173924d181952a,210,2,152.53,4,2,2,04/02/2002,Active - Needs Nurturing,4
66ae4493fc7c710a8db6d9620901f40d,111,2,152.38,5,2,2,05/02/2002,Active - Needs Nurturing,4
ea94f7a5177a14fde12ff625b03dcd7a,173,2,152.14,4,2,2,04/02/2002,Active - Needs Nurturing,4
98d9a0f7e940e0750fbf72f9aaab1210,186,2,152.11,4,2,2,04/02/2002,Active - Needs Nurturing,4
c8abffe7e68de3d6c4b6dd6d4c320dd4,89,2,152.08,5,2,2,05/02/2002,Active - Needs Nurturing,4
5f435bbe57e905e19378fa56b60e9d16,286,2,151.94,3,2,2,03/02/2002,Active - Needs Nurturing,4
514f8ca0f04813ed414874f8f422e6c3,232,2,151.92,3,2,2,03/02/2002,Active - Needs Nurturing,4
8b4dbc06f4caccae42ee7da8edd22f77,251,2,151.41,3,2,2,03/02/2002,Active - Needs Nurturing,4
0f6371fc9c2e78818a6e7aa33022a506,263,2,151.41,3,2,2,03/02/2002,Active - Needs Nurturing,4
f377461b37160ea383bbb3535714ba31,82,2,151.36,5,2,2,05/02/2002,Active - Needs Nurturing,4
c9158d089637ab443c78984d20da7fc0,259,2,151.36,3,2,2,03/02/2002,Active - Needs Nurturing,4
0f187f58097c5431d5244e1fe1383884,283,2,151.27,3,2,2,03/02/2002,Active - Needs Nurturing,4
e5ae3dacf82b0ced4bd9e85046b96f38,231,2,151.23,3,2,2,03/02/2002,Active - Needs Nurturing,4
853254c35b5ee150b4da2b3698d73f9e,55,2,151,5,2,2,05/02/2002,Active - Needs Nurturing,4
2d49eaf79111ff286fe657aadbed5a28,163,2,150.95,4,2,2,04/02/2002,Active - Needs Nurturing,4
21de770aa4f3a60388b97b416ad38343,169,2,150.76,4,2,2,04/02/2002,Active - Needs Nurturing,4
7c588c097689b0b77fd73d171332b0ba,57,2,150.75,5,2,2,05/02/2002,Active - Needs Nurturing,4
2be5dce8b491a7bc6a65d6e91bf49812,54,2,150.61,5,2,2,05/02/2002,Active - Needs Nurturing,4
fcceb56470bf0b4d59caa87e111ca69e,204,2,150.58,4,2,2,04/02/2002,Active - Needs Nurturing,4
6409bccd4062c7105e9fd94c9a72082c,169,2,150.42,4,2,2,04/02/2002,Active - Needs Nurturing,4
28cfa4471fab15695744e57ce3036694,262,2,150.31,3,2,2,03/02/2002,Active - Needs Nurturing,4
b1a82c8d03f1811eb03d6cb6555ea68e,89,2,150.14,5,2,2,05/02/2002,Active - Needs Nurturing,4
7b05e0471103ce0ef346e87c357273fe,82,2,150.06,5,2,2,05/02/2002,Active - Needs Nurturing,4
246ef4748f64c4e716b4356d570967a1,134,2,149.74,4,2,2,04/02/2002,Active - Needs Nurturing,4
6a3a03f3c7afeb25ce61700d914a841a,244,2,149.32,3,2,2,03/02/2002,Active - Needs Nurturing,4
77001b080dd723bc9a22e538e5e06e41,191,2,149.26,4,2,2,04/02/2002,Active - Needs Nurturing,4
e8da63b2f86c44c750599dbe9d95b7d2,135,2,149.12,4,2,2,04/02/2002,Active - Needs Nurturing,4
47c89a36acb8a73127ec91d0542289b5,165,2,148.85,4,2,2,04/02/2002,Active - Needs Nurturing,4
2b5ffb4c42d26e466ad575ecce365aa2,187,2,148.51,4,2,2,04/02/2002,Active - Needs Nurturing,4
16a23480d3c92eb40e134844d52aa63e,177,2,148.36,4,2,2,04/02/2002,Active - Needs Nurturing,4
78dc91ac9a6fece2e327f74e96cac0b0,108,2,148.01,5,2,2,05/02/2002,Active - Needs Nurturing,4
346fce1712054d4339be023a27c38f13,233,2,147.97,3,2,2,03/02/2002,Active - Needs Nurturing,4
71bd6ff3f70090f785e26643f22c6484,173,2,147.8,4,2,2,04/02/2002,Active - Needs Nurturing,4
37f2527bb624e379f72a742154fdb762,142,2,147.7,4,2,2,04/02/2002,Active - Needs Nurturing,4
b6216e2929abf9261e14d2e40f9a4d17,273,2,147.6,3,2,2,03/02/2002,Active - Needs Nurturing,4
e10b68125f54adc15562b1fa412e655a,281,2,147.56,3,2,2,03/02/2002,Active - Needs Nurturing,4
ca55f9ebddc988ee65f4dea1a93ebc98,239,2,147.5,3,2,2,03/02/2002,Active - Needs Nurturing,4
5a819fa976c2a1e65fa35e5c890d4dcb,142,2,147.48,4,2,2,04/02/2002,Active - Needs Nurturing,4
8149101234b839e311a6f8c525206632,127,2,147.36,5,2,2,05/02/2002,Active - Needs Nurturing,4
9a6a921e2fdd2e6ba9c4fbdf24381248,253,2,147.13,3,2,2,03/02/2002,Active - Needs Nurturing,4
2a17d0a71f5910d7207819f9ca9ec12b,74,2,146,5,2,2,05/02/2002,Active - Needs Nurturing,4
7462a753a77ed093330660f7003064c7,65,2,145.72,5,2,2,05/02/2002,Active - Needs Nurturing,4
9aaa6812e0daefa1f7edd5f772297d2e,101,2,145.48,5,2,2,05/02/2002,Active - Needs Nurturing,4
cc22ee560df02b4c4f088ac4233fa87d,114,2,145.09,5,2,2,05/02/2002,Active - Needs Nurturing,4
f1bee02ceae8a430506b798786f766b4,192,2,145.01,4,2,2,04/02/2002,Active - Needs Nurturing,4
56f77ee91e06fb36402afa524deee676,258,2,144.69,3,2,2,03/02/2002,Active - Needs Nurturing,4
0c10e674d1504f959a7f2e504148c296,175,2,144.6,4,2,2,04/02/2002,Active - Needs Nurturing,4
a1c61f8566347ec44ea37d22854634a1,53,2,144.47,5,2,2,05/02/2002,Active - Needs Nurturing,4
dec5217f924eab1dae338b9b54f53558,239,2,144.46,3,2,2,03/02/2002,Active - Needs Nurturing,4
372b41e8faa2819e0b6346b16cdf402b,84,2,144.44,5,2,2,05/02/2002,Active - Needs Nurturing,4
a69d31a5f6011df99d415808d6d640b9,236,2,144.43,3,2,2,03/02/2002,Active - Needs Nurturing,4
a2ee01609cebac76651bfc4814f5500e,130,2,143.85,5,2,2,05/02/2002,Active - Needs Nurturing,4
fb8bc250f9f12a9121282d4b0d59485b,155,2,143.69,4,2,2,04/02/2002,Active - Needs Nurturing,4
fc1c735fd279ad7321e7b40a4f9d361f,254,2,143.58,3,2,2,03/02/2002,Active - Needs Nurturing,4
e5b6fb6c5e7e4adc25a5e400c0104508,244,2,143.47,3,2,2,03/02/2002,Active - Needs Nurturing,4
2ddaeeb8948d70423c3326843412fccf,117,2,143.42,5,2,2,05/02/2002,Active - Needs Nurturing,4
7c5cd64106c9160122fd28b026cec28b,63,2,143.36,5,2,2,05/02/2002,Active - Needs Nurturing,4
cb4253d36367737b6baa4f8ca58fac62,167,2,142.8,4,2,2,04/02/2002,Active - Needs Nurturing,4
ef309784561fed416ff25e05ddfe495e,90,2,142.79,5,2,2,05/02/2002,Active - Needs Nurturing,4
2587f2fbf466ff9e409952f2feba0005,57,2,142.65,5,2,2,05/02/2002,Active - Needs Nurturing,4
4ad4d9be004941fb8e0ffd31ddbf1f3c,93,2,142.6,5,2,2,05/02/2002,Active - Needs Nurturing,4
2ef9e79cf6bf3c0dac3b48c8dd46259e,169,2,142.49,4,2,2,04/02/2002,Active - Needs Nurturing,4
1a24445f0e6006e4336ecba4ba576e4b,277,2,142.04,3,2,2,03/02/2002,Active - Needs Nurturing,4
aecd46028eea6a741edca67e93b326bb,228,2,142.02,3,2,2,03/02/2002,Active - Needs Nurturing,4
9bff77a776574edf41418ddd01bcbb4e,185,2,141.86,4,2,2,04/02/2002,Active - Needs Nurturing,4
b04b3653ac441004b247e96ac0829d0c,167,2,141.73,4,2,2,04/02/2002,Active - Needs Nurturing,4
4f477c554c5bd165f95d62b409ac6425,130,2,141.64,5,2,2,05/02/2002,Active - Needs Nurturing,4
9e4accf95024aa6565ca1efcadb96752,158,2,141.56,4,2,2,04/02/2002,Active - Needs Nurturing,4
7d87ba0bd6466390cf5d4c9735236086,68,2,141.46,5,2,2,05/02/2002,Active - Needs Nurturing,4
e1224167b1a3f92781c2ff55b0b794be,244,3,141.42,3,5,2,03/05/2002,Active - Needs Nurturing,4
9c4220872289f4e0239410f49e02e189,143,2,141.34,4,2,2,04/02/2002,Active - Needs Nurturing,4
6ef4101366e4340921398ba91fff1426,233,2,141.26,3,2,2,03/02/2002,Active - Needs Nurturing,4
64e037f54b4ff31461175bcc8bd210f4,273,2,141.24,3,2,2,03/02/2002,Active - Needs Nurturing,4
